MAG,MG,Sample,Participant,Timepoint,Project,CST,subCST,Geography,FinalTaxonomy,KeptCleaned,GC,N50,Size,Complete,Contam,N_BGC,BGC_detection,classification,Coverage
MAG00094,MG2147,MG_0387RFLQV1,P732,0,XPENN,III,III-A,NorthAmer,Fannyhessea_massiliense,0,0.491,9820,1469134,100,1.478,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,12.113604
MAG00095,MG2147,MG_0387RFLQV1,P732,0,XPENN,III,III-A,NorthAmer,Fannyhessea_spNov3,0,0.503,5048,1333707,93.36,2.492,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,12.646365
MAG13820,MG0142,MG_4001701169,40017,21,Gates-Stanford,III,III-B,NorthAmer,Lactobacillus_iners,0,0.325,125560,1330599,99.41,0.442,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,528.15186
MAG00097,MG2147,MG_0387RFLQV1,P732,0,XPENN,III,III-A,NorthAmer,Ureaplasma_parvum,0,0.255,10456,588011,82.26,0.172,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Ureaplasma;s__Ureaplasma parvum,12.625749
MAG13821,MG0143,MG_4001701289,40017,33,Gates-Stanford,IV-B,IV-B,NorthAmer,Porphyromonas_uenonis,0,0.532,5034,1822915,88.54,3.523,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis_A,194.94139
MAG13822,MG0143,MG_4001701289,40017,33,Gates-Stanford,IV-B,IV-B,NorthAmer,Khoudiadiopia_massiliensis,0,0.445,8492,1215494,84.66,0.526,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Khoudiadiopia;s__,115.462166
MAG13824,MG0143,MG_4001701289,40017,33,Gates-Stanford,IV-B,IV-B,NorthAmer,Varibaculum_massiliense,0,0.531,94899,1965569,96.68,0.947,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__Varibaculum massiliense,319.19794
MAG13825,MG0143,MG_4001701289,40017,33,Gates-Stanford,IV-B,IV-B,NorthAmer,Lactobacillus_iners,1,0.328,8216,1116450,86.18,1.03,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,230.32678
MAG13828,MG0144,MG_4003101299,40031,30,Gates-Stanford,I,I-A,NorthAmer,Lactobacillus_crispatus,1,0.366,24291,2344607,99.03,0.37,5,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,772.80457
MAG13829,MG0145,MG_4003101359,40031,36,Gates-Stanford,I,I-B,NorthAmer,Lactobacillus_crispatus,1,0.372,20391,2463595,99.03,0.37,6,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,116.542656
MAG00104,MG2147,MG_0387RFLQV1,P732,0,XPENN,III,III-A,NorthAmer,Aerococcus_christensenii,0,0.384,59057,1665746,98.26,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,30.34449
MAG13831,MG0146,MG_4003901219,40039,6,Gates-Stanford,II,II,NorthAmer,Lactobacillus_iners,0,0.327,27281,1165186,83.59,1.769,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,19.4755
MAG13832,MG0146,MG_4003901219,40039,6,Gates-Stanford,II,II,NorthAmer,Limosilactobacillus_vaginalis,0,0.405,47526,1756738,98.91,0.543,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus vaginalis,34.633457
MAG00109,MG2147,MG_0387RFLQV1,P732,0,XPENN,III,III-A,NorthAmer,Limosilactobacillus_fermentum,0,0.529,37378,1770259,98.63,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum,53.56879
MAG13833,MG0146,MG_4003901219,40039,6,Gates-Stanford,II,II,NorthAmer,Lactobacillus_crispatus,0,0.372,8725,1437821,71.36,0.974,3,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,15.607238
MAG13834,MG0146,MG_4003901219,40039,6,Gates-Stanford,II,II,NorthAmer,Bifidobacterium_breve,1,0.572,112831,2602615,100,1.54,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve,71.640144
MAG13835,MG0147,MG_4003901259,40039,14,Gates-Stanford,II,II,NorthAmer,Limosilactobacillus_vaginalis,0,0.405,18382,1931681,98.64,1.972,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus vaginalis,17.72938
MAG13838,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Anaerococcus_prevotii,0,0.365,11628,1495962,88.92,1.067,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus prevotii,31.573034
MAG13840,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Corynebacterium_spNov1,1,0.596,123292,2145414,97.58,0,4,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__,76.01832
MAG13841,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Pseudoglutamicibacter_albus,1,0.593,11404,2298076,89.14,0.57,4,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Pseudoglutamicibacter;s__Pseudoglutamicibacter albus_A,128.02722
MAG00116,MG2148,MG_0388RFLQV1,P733,0,XPENN,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.463,250006,1599780,98.99,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,279.4513
MAG00117,MG2148,MG_0388RFLQV1,P733,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,1,0.427,81888,1404507,98.39,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,509.7468
MAG00118,MG2148,MG_0388RFLQV1,P733,0,XPENN,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.392,18042,1380763,93.04,0.183,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,12.262215
MAG13842,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Corynebacterium_tuscaniense,0,0.602,23477,1735419,74.7,6.045,3,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__,40.335407
MAG13843,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Corynebacterium_tuscaniense,0,0.593,89173,1771018,78.25,0,3,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__,46.44987
MAG13844,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Lactobacillus_iners,1,0.324,139144,1303660,98.86,0,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,80.324875
MAG13845,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Corynebacterium_sp001807485,1,0.633,26555,1687647,88.21,0,2,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp001807485,154.06032
MAG13846,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Corynebacterium_sp001831515,0,0.65,104620,2311209,96.45,0.881,2,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp001831515,67.40513
MAG00124,MG2148,MG_0388RFLQV1,P733,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.501,44135,1275217,94.1,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,23.470062
MAG00125,MG2148,MG_0388RFLQV1,P733,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_massiliense,0,0.49,67273,1396625,98.87,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,50.585457
MAG13847,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Corynebacterium_coyleae,1,0.619,42925,1911277,90.2,0.44,2,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium coyleae,36.164402
MAG13848,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Helcobacillus_massiliensis,1,0.658,212044,2147370,97.66,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Helcobacillus;s__,102.46299
MAG13849,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Brevibacterium_sp001815905,0,0.625,15812,1983725,89.53,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sp001815905,179.48325
MAG00129,MG2150,MG_0403RFLQV1,P735,0,XPENN,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_D,1,0.428,40222,1470940,89.56,0.46,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_D,1294.7028
MAG00130,MG2150,MG_0403RFLQV1,P735,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.427,104146,1380053,92.74,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,655.1251
MAG13850,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Oligella_urethralis,0,0.469,5494,1881846,88.02,1.761,2,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oligella;s__Oligella urethralis,8.182884
MAG13851,MG0148,MG_4003901309,40039,24,Gates-Stanford,III,III-B,NorthAmer,Dermabacter_hominis,0,0.631,3421,1713515,71.49,1.325,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis,8.348838
MAG13852,MG0149,MG_4003901359,40039,34,Gates-Stanford,IV-C,IV-C1,NorthAmer,Streptococcus_agalactiae,0,0.351,105008,2006175,100,0,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae,33.63898
MAG00136,MG2150,MG_0403RFLQV1,P735,0,XPENN,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_H,1,0.46,38556,1282398,84.08,3.42,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_H,1023.21466
MAG13854,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Veillonella_montpellierensis,0,0.372,36787,1702545,98.8,0.767,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella montpellierensis,24.063906
MAG00138,MG2150,MG_0403RFLQV1,P735,0,XPENN,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.391,67916,1531103,97.16,0.31,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,38.71776
MAG13855,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Dermabacter_hominis,0,0.63,18293,2089308,87.57,0.35,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter;s__Dermabacter hominis,11.3523445
MAG13856,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Prevotella_brunnea,0,0.431,24877,1854973,78.04,2.075,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella brunnea,64.31354
MAG13857,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Stomatobaculum_naviforme,0,0.537,23689,2124508,96.62,0.632,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum naviforme,38.057682
MAG13858,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Fenollaria_massiliensis,1,0.341,28489,1409960,80.46,3.85,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Fenollaria;s__Fenollaria massiliensis,48.543846
MAG00143,MG2151,MG_0406RFLQV1,P736,0,XPENN,IV-B,IV-B,NorthAmer,Prevotella_sp000758925,0,0.493,38143,2461125,95.93,0.675,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000758925,39.2003
MAG00144,MG2151,MG_0406RFLQV1,P736,0,XPENN,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.392,4925,1163674,78.74,0.549,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,19.917755
MAG13861,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Lactobacillus_iners,1,0.324,126852,1249763,98.86,0,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,67.26244
MAG13862,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Anaerococcus_prevotii,1,0.361,11550,1504827,88.92,0.91,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus prevotii,64.94662
MAG13863,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Gardnerella_swidsinkii,0,0.421,44727,1474530,99.31,0.715,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium swidsinskii,21.56002
MAG13865,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Staphylococcus_epidermidis,0,0.328,10055,1991170,80.45,0.535,5,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,14.308754
MAG13870,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Prevotella_corporis,0,0.442,59130,2240778,96.33,0.115,2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella corporis,269.25638
MAG13872,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Prevotella_timonensis,0,0.419,15507,1767542,80.79,0.089,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis,98.345314
MAG00152,MG2151,MG_0406RFLQV1,P736,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.496,53100,1382286,93.67,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,103.24349
MAG00153,MG2151,MG_0406RFLQV1,P736,0,XPENN,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.502,40302,1376108,93.54,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__,90.97196
MAG13874,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Peptostreptococcus_sp000758885,0,0.381,12135,1338641,93.99,2.097,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp000758885,15.069188
MAG00155,MG2151,MG_0406RFLQV1,P736,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,1,0.426,64863,1321139,95.97,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,938.08295
MAG13876,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Prevotella_disiens,0,0.39,21250,2026378,93.29,0.112,2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens,22.68491
MAG13877,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Fenollaria_sp900539725,0,0.369,43137,1507637,88.02,7.342,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Fenollaria;s__Fenollaria sp900539725,53.41058
MAG13879,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Corynebacterium_sp900539985,1,0.601,23357,2118273,95.08,0.29,3,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp900539985,20.351854
MAG13880,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Corynebacterium_sp001807485,0,0.628,54603,2310427,98.75,0.158,5,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__,41.26186
MAG13882,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Lancefieldella_rimae,1,0.496,153993,1612038,98.39,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella rimae,17.081757
MAG13884,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Lawsonella_sp018376445,1,0.585,56475,1798979,93.53,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Lawsonella;s__Lawsonella sp018376445,25.108904
MAG00162,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_massiliense,0,0.492,22233,1280541,97.74,1.612,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea massiliense,18.279701
MAG00163,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Arcanobacterium_urinimassiliense,0,0.491,87851,1559521,99.71,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium_A;s__Arcanobacterium_A urinimassiliense,49.27712
MAG13887,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Corynebacterium_spNov1,1,0.596,191490,2233340,99.49,0.88,4,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__,219.06044
MAG00165,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Porphyromonas_sp001552775,0,0.428,72496,1770180,96.39,0.314,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp001552775,32.125977
MAG13890,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,S5-A14a_sp000758905,1,0.378,24652,1391928,79.5,1.18,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__S5-A14a;s__,30.752113
MAG00167,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Gardnerella_vaginalis_E,0,0.434,126368,1439243,99.39,0.454,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_E,1470.9724
MAG00168,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.499,105316,1364663,99.91,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,33.874043
MAG13891,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Urinicoccus_massiliensis,0,0.441,24212,1568506,98.6,0.349,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Urinicoccus;s__Urinicoccus massiliensis,49.859097
MAG13892,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Peptococcus_niger,0,0.516,12921,1510626,79.27,1.246,1,TRUE,d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__Peptococcus niger,27.634113
MAG13893,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Peptostreptococcus_anaerobius,0,0.366,13004,1559425,96.5,1.048,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius,17.885462
MAG00172,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Prevotella_colorans,0,0.468,88442,2600581,96.78,0.819,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella colorans,62.84665
MAG00173,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.427,57818,1396357,90.32,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,1743.4958
MAG13894,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Varibaculum_cambriense,1,0.534,30112,1814349,92.3,1.54,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__Varibaculum cambriense_B,58.09473
MAG00175,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.391,64770,1449847,97.71,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,40.3479
MAG13895,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Finegoldia_magna,1,0.324,21066,1329150,84.76,2.03,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia;s__Finegoldia magna_H,60.57897
MAG13896,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Baileyella,1,0.514,135575,1264924,92.73,0.71,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Baileyella;s__,23.590899
MAG13898,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Dialister_sp900541485,1,0.419,13186,1501528,91.46,0.16,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp900541485,178.96208
MAG13899,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,Peptoniphilus_sp900343085,0,0.509,13615,1271836,85.12,0,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_C;s__,33.73864
MAG13900,MG0150,MG_4003901409,40039,44,Gates-Stanford,IV-C,IV-C0,NorthAmer,S5-A14a_sp000758905,0,0.39,20214,1500388,81.71,4.609,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__S5-A14a;s__S5-A14a sp000758905,44.383423
MAG00181,MG2153,MG_0411RFLQV1,P738,0,XPENN,IV-B,IV-B,NorthAmer,Megasphaera_hutchinsoni,1,0.39,3884,1117260,81.65,4.47,0,FALSE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera hutchinsoni,11.7803755
